image_filename,lighting_was,lighting_now,pixels_light
280335f3-57fd2875.jpg,Twilight,Day,104.0
28047e23-a60ebd48.jpg,Night,Day,77.0
280e2f09-f4211b6b.jpg,Twilight,Day,164.0
2814e8bd-3dd09f09.jpg,Night,Day,92.0
281636dd-f68d72f2.jpg,Night,Twilight,65.0
2817ac1d-2a3a0ce1.jpg,Twilight,Day,77.0
2817ac1d-73704a42.jpg,Twilight,Day,94.0
281a8cc4-89b5ca4a.jpg,Twilight,Day,81.0
2821e9df-a98eabbb.jpg,Twilight,Day,74.0
282ad270-449af315.jpg,Twilight,Day,108.0
2832a6cc-c0ba104a.jpg,Twilight,Day,87.0
283c4da9-fe9ca45a.jpg,Twilight,Day,94.0
283eaca5-dcbcc012.jpg,Twilight,Day,76.0
283efe3d-9f0c621b.jpg,Twilight,Day,80.0
284c1af7-05af4f0c.jpg,Twilight,Day,73.0
285e7a04-3ada061e.jpg,Twilight,Day,106.0
28643c39-7bcaa7fc.jpg,Twilight,Day,79.0
28643c39-db8ad3a3.jpg,Twilight,Day,101.0
286538be-dc6003b1.jpg,Twilight,Day,92.0
286cc2d1-5b281765.jpg,Twilight,Day,85.0
2877f8d8-b4b6b84e.jpg,Twilight,Day,93.0
2877f8d8-f3a115c5.jpg,Twilight,Day,79.0
2880b229-7911766e.jpg,Night,Day,77.0
28977da4-85c4b295.jpg,Night,Twilight,64.0
28c472d9-495cd570.jpg,Twilight,Day,93.0
28c472d9-524d1ac1.jpg,Twilight,Day,100.0
28c472d9-bd0f0476.jpg,Twilight,Day,93.0
28cec421-7e06bea7.jpg,Twilight,Night,52.0
28d07634-04bb05db.jpg,Day,Night,55.0
28d07634-253a02a5.jpg,Twilight,Day,86.0
28d213e3-564ffc87.jpg,Twilight,Day,82.0
28d6efaa-b54d565f.jpg,Night,Twilight,64.0
28dba887-bbd225ba.jpg,Twilight,Day,111.0
28dbc980-d60627ec.jpg,Twilight,Day,90.0
28e362ca-0f10a8ef.jpg,Twilight,Day,88.0
28e54af2-f8367184.jpg,Twilight,Day,90.0
28e9d4a5-28cba497.jpg,Night,Day,70.0
28eec171-b923d19c.jpg,Twilight,Day,76.0
28eec171-c33c9205.jpg,Twilight,Day,86.0
2906c323-7d512c7a.jpg,Twilight,Day,82.0
290f4523-f2bc75ba.jpg,Twilight,Day,77.0
292bf85b-fa3e8df4.jpg,Twilight,Day,76.0
29332b5e-688881dd.jpg,Day,Twilight,66.0
293f43ce-6559c4ba.jpg,Twilight,Day,68.0
29459f46-aef26c7a.jpg,Day,Twilight,62.0
2946f63f-9465ec5a.jpg,Twilight,Day,116.0
2946f63f-f61eaf59.jpg,Night,Twilight,64.0
294c9279-3a2bc98a.jpg,Twilight,Day,69.0
295bcb61-9e7e9637.jpg,Night,Day,70.0
295ce0a9-51b842bc.jpg,Night,Day,75.0
29655c8d-c528b8d8.jpg,Twilight,Day,86.0
29693b17-cdabbe58.jpg,Twilight,Night,59.0
296a8bda-97cd6082.jpg,Night,Twilight,60.0
298185ad-cab56198.jpg,Twilight,Day,87.0
29870108-8aea7ab3.jpg,Twilight,Day,85.0
298726c9-a1a40309.jpg,Twilight,Day,80.0
29892d76-77332b01.jpg,Day,Night,11.0
29959e83-fedc5ddd.jpg,Twilight,Day,95.0
29a37546-5dbabb8f.jpg,Twilight,Night,51.0
29a4be29-6c78bc33.jpg,Twilight,Day,99.0
29b4e1eb-bc76d4ac.jpg,Twilight,Day,89.0
29b8128d-2b826ebf.jpg,Twilight,Day,106.0
29cd6c22-87fb9c0d.jpg,Twilight,Day,83.0
29da0a66-be26abfa.jpg,Twilight,Day,82.0
29e54439-74b42f4f.jpg,Twilight,Day,89.0
29e869fc-621b4c79.jpg,Twilight,Day,92.0
29eeb272-5366e778.jpg,Day,Night,21.0
29f0dfa7-454c896f.jpg,Twilight,Day,80.0
29fc1296-29b820a4.jpg,Night,Twilight,65.0
2a014c4d-6eb4e32b.jpg,Twilight,Day,98.0
2a03453c-5397aadc.jpg,Twilight,Night,39.0
2a051b12-a7404163.jpg,Night,Day,73.0
2a054576-e7352587.jpg,Twilight,Day,117.0
2a069a03-ad4a9968.jpg,Twilight,Day,107.0
2a0b0ab3-a0798ab1.jpg,Night,Twilight,62.0
2a0f85b7-a7a1f134.jpg,Twilight,Day,79.0
2a27ffe5-4c70a162.jpg,Night,Day,73.0
2a27ffe5-f4780aac.jpg,Night,Twilight,62.0
2a29f8d5-daf41dd3.jpg,Twilight,Day,91.0
2a2d54fa-fd3fc827.jpg,Twilight,Day,90.0
2a43d42b-d71f4b38.jpg,Night,Day,71.0
2a4e0cee-22af1f68.jpg,Day,Night,33.0
2a5426eb-33264f72.jpg,Twilight,Day,69.0
2a58d708-e281b697.jpg,Night,Day,89.0
2a5f2d6c-e7e2a28b.jpg,Twilight,Day,113.0
2a601183-1d0b095f.jpg,Night,Day,113.0
2a601183-94ca5927.jpg,Day,Twilight,66.0
2a664d12-8e2a175b.jpg,Twilight,Day,76.0
2a664d12-de1b1006.jpg,Twilight,Day,78.0
2a67c3ce-467963a7.jpg,Twilight,Day,91.0
2a68cbc2-9f90ba31.jpg,Night,Twilight,67.0
2a6a07da-017c9657.jpg,Twilight,Day,72.0
2a6af758-cf27fcf5.jpg,Twilight,Day,109.0
2a6d698a-d5211fec.jpg,Night,Day,133.0
2a6fc445-ee3800f8.jpg,Twilight,Day,85.0
2a74b9ed-98b5f91e.jpg,Twilight,Day,105.0
2a74f2a5-3b02884e.jpg,Night,Day,69.0
2a83318f-b9c8a4a8.jpg,Twilight,Day,73.0
2a943713-c72e83ee.jpg,Day,Night,38.0
2a9af7d8-6373df6d.jpg,Night,Twilight,62.0
2a9db941-4337f9c9.jpg,Twilight,Day,105.0
2ab08a4f-b59ddbbe.jpg,Twilight,Day,104.0
2acfcd8d-8fc71939.jpg,Night,Twilight,64.0
2acfcd8d-e11839d0.jpg,Night,Twilight,67.0
2ad035f4-ce3be4f4.jpg,Twilight,Day,92.0
2ad075e2-44c83967.jpg,Twilight,Day,102.0
2ad1aa4b-200ac24b.jpg,Night,Day,104.0
2ad56ec4-69b4c207.jpg,Twilight,Day,107.0
2ae5baeb-6c3992ac.jpg,Day,Twilight,67.0
2ae714ac-ba0e3e66.jpg,Twilight,Day,100.0
2af0dba0-f21d87a5.jpg,Twilight,Night,54.0
2af1a310-f851be24.jpg,Twilight,Day,81.0
2af58da3-c04e01b3.jpg,Twilight,Day,125.0
2afddd2b-f109960b.jpg,Twilight,Day,108.0
2afddd2b-f636e99f.jpg,Twilight,Day,85.0
2b019754-a613b0b7.jpg,Twilight,Day,89.0
2b03d428-0361a1ac.jpg,Twilight,Day,79.0
2b0a137a-923480f2.jpg,Day,Night,35.0
2b0a2436-2dd2ee9f.jpg,Twilight,Day,97.0
2b0ca964-08960725.jpg,Twilight,Day,76.0
2b0ca964-a24ddc07.jpg,Twilight,Day,104.0
2b0cc5bd-2250ebfb.jpg,Twilight,Day,109.0
2b0cf575-3d4fa0c8.jpg,Night,Twilight,63.0
2b2ae655-0a484a17.jpg,Twilight,Day,82.0
2b2ae655-fcb3903c.jpg,Twilight,Day,70.0
2b2c44c7-958f0ba8.jpg,Day,Night,37.0
2b300a56-b26066ff.jpg,Twilight,Night,36.0
2b337ace-f07eaa52.jpg,Twilight,Day,74.0
2b375998-3806e7e0.jpg,Night,Day,73.0
2b375998-748eebb4.jpg,Night,Twilight,67.0
2b3b4f6f-a0486180.jpg,Twilight,Day,90.0
2b4e9dac-43d13804.jpg,Twilight,Night,56.0
2b505f4f-59b9cfd3.jpg,Twilight,Day,129.0
2b54febe-8fc60534.jpg,Twilight,Day,70.0
2b5c6612-37569d17.jpg,Night,Day,71.0
2b65ffe6-08bdc7ec.jpg,Twilight,Day,76.0
2b770aae-20165b60.jpg,Twilight,Day,72.0
2b770aae-a586c584.jpg,Twilight,Day,101.0
2b7781fe-0ce4d612.jpg,Twilight,Night,14.0
2b7ed155-b9fc6ae3.jpg,Twilight,Day,98.0
2b7ed155-fd41a921.jpg,Twilight,Night,54.0
2b8d266f-bc359e58.jpg,Night,Day,94.0
2b923350-c22307af.jpg,Twilight,Day,79.0
2b93ae54-1a6f1323.jpg,Twilight,Day,121.0
2b97c237-ef85d4da.jpg,Twilight,Night,52.0
2bb0ef42-e5602067.jpg,Twilight,Day,91.0
2bb3fd5b-d67afe2b.jpg,Night,Day,70.0
2bca7d3d-d482130d.jpg,Twilight,Day,112.0
2bcdafa3-0013d653.jpg,Day,Twilight,60.0
2be2d6ef-3adf85dc.jpg,Night,Day,97.0
2be7c8c5-14feabec.jpg,Twilight,Day,100.0
2bed5fb3-75158889.jpg,Twilight,Day,86.0
2bf013be-9cddefa5.jpg,Twilight,Day,98.0
2bf4df45-d2cc26cf.jpg,Twilight,Day,82.0
2c02054a-1a6c2d84.jpg,Twilight,Day,90.0
2c02054a-65126d9c.jpg,Twilight,Day,104.0
2c22175e-09e5b22a.jpg,Night,Twilight,60.0
2c29598f-50b3fc3e.jpg,Twilight,Night,60.0
2c29598f-54fc6503.jpg,Twilight,Day,74.0
2c29598f-fa25c271.jpg,Twilight,Night,39.0
2c2e7faa-2df9c91c.jpg,Twilight,Day,104.0
2c3098e2-82f1a57f.jpg,Twilight,Day,110.0
2c329697-5fa3f3b4.jpg,Twilight,Day,84.0
2c336fc0-8a379994.jpg,Twilight,Day,73.0
2c3a6e7a-27e8e980.jpg,Twilight,Day,78.0
2c3a9ee8-764c4ee3.jpg,Night,Twilight,67.0
2c474c53-810bed4c.jpg,Night,Day,106.0
2c479670-ab5c4489.jpg,Twilight,Day,81.0
2c4e4802-2a30ac41.jpg,Twilight,Day,123.0
2c4e4802-5927576d.jpg,Twilight,Day,99.0
2c61d88f-7eb7bb59.jpg,Night,Day,101.0
2c6484bb-5396d8e2.jpg,Twilight,Night,15.0
2c691209-c9357d4a.jpg,Twilight,Day,81.0
2c69ec43-fd8b5d9c.jpg,Twilight,Night,46.0
2c6c3bf2-3714044b.jpg,Twilight,Day,85.0
2c7b30b0-95549c53.jpg,Twilight,Day,77.0
2c9af29e-a65d727d.jpg,Night,Day,80.0
2c9bd44c-cc7c1f31.jpg,Twilight,Day,127.0
2c9bd44c-d47404e9.jpg,Twilight,Day,107.0
2c9f97e9-69fd93e7.jpg,Day,Night,52.0
2ca64563-cc880756.jpg,Twilight,Day,99.0
2ca868dc-9215ca32.jpg,Twilight,Day,74.0
2caf4a86-21df4a8e.jpg,Twilight,Day,84.0
2ccb277f-cbc0e6a5.jpg,Night,Day,69.0
2cd1cd35-4c385a6f.jpg,Twilight,Day,109.0
2cd1cd35-610f9677.jpg,Twilight,Day,96.0
2cdad195-2c90af4a.jpg,Twilight,Day,128.0
2ce0b449-21052ede.jpg,Twilight,Day,95.0
2ce0b449-97417a00.jpg,Day,Twilight,68.0
2d0e57fc-22db08c7.jpg,Night,Day,70.0
2d168a3b-3efd0e06.jpg,Twilight,Day,96.0
2d1c1a85-2feec535.jpg,Twilight,Day,76.0
2d2022ab-a3f75679.jpg,Day,Night,27.0
2d30775d-def8ee37.jpg,Night,Twilight,62.0
2d445178-034d6d23.jpg,Twilight,Day,84.0
2d4786e8-db557f48.jpg,Twilight,Night,59.0
2d4786e8-e6ae2827.jpg,Day,Night,27.0
2d5838f8-23ba28d8.jpg,Twilight,Day,84.0
2d70dfc2-df1ebfcf.jpg,Twilight,Day,72.0
2d74526d-a5141969.jpg,Night,Day,68.0
2d77b000-0af4ef5c.jpg,Twilight,Day,84.0
2d783b3a-a6304dbd.jpg,Twilight,Day,78.0
2d783b3a-f05965f5.jpg,Twilight,Day,68.0
2d7ab698-0c22091d.jpg,Twilight,Day,106.0
2d7cd829-995f9bf1.jpg,Night,Day,76.0
2d7e8066-b366a634.jpg,Night,Day,69.0
2d84b717-e6099b49.jpg,Night,Twilight,66.0
2d84b717-f5aaff2e.jpg,Night,Twilight,64.0
2d88dd5c-1837fcff.jpg,Twilight,Day,91.0
2d89f625-b1182a52.jpg,Twilight,Night,49.0
2d89f625-e2456491.jpg,Twilight,Day,84.0
2d9cdb39-1518006d.jpg,Twilight,Day,92.0
2da1f040-9f938c79.jpg,Twilight,Day,137.0
2dae5d57-780eaaae.jpg,Day,Twilight,64.0
2daed639-040b9c19.jpg,Day,Twilight,61.0
2daed639-ef89b802.jpg,Twilight,Day,75.0
2db05af7-2e6fa112.jpg,Twilight,Day,101.0
2db475d8-b69b67f8.jpg,Day,Night,28.0
2db9f742-c44b01a8.jpg,Twilight,Day,89.0
2dbd201e-496a19f3.jpg,Night,Day,106.0
2dbe0141-3b69e2a9.jpg,Twilight,Day,119.0
2dc27187-d86e6732.jpg,Twilight,Day,100.0
2dc30b68-4ad74668.jpg,Twilight,Day,105.0
2dd5a370-30ab27d1.jpg,Night,Twilight,65.0
2dd8f16f-7eac3da9.jpg,Twilight,Day,93.0
2dd8f16f-8c66a691.jpg,Twilight,Day,87.0
2dd96c44-87d9febf.jpg,Twilight,Day,134.0
2ddb9e2c-dbb18607.jpg,Twilight,Day,110.0
2de162cc-86c3265a.jpg,Twilight,Day,109.0
2deef7f3-76bdc9bc.jpg,Twilight,Day,117.0
2df1f136-92a69045.jpg,Day,Night,12.0
2dfa5d8f-c2fbfbb2.jpg,Night,Day,98.0
2dfcc117-0e6022a1.jpg,Twilight,Day,106.0
2e0166cc-d28a62f3.jpg,Twilight,Day,113.0
2e0901e0-2ba8d490.jpg,Twilight,Day,92.0
2e10c246-09106efb.jpg,Night,Twilight,65.0
2e121e83-44eea5ac.jpg,Day,Night,24.0
2e191297-620e1f3a.jpg,Twilight,Day,75.0
2e1bf3c6-3de390a9.jpg,Twilight,Day,119.0
2e3c0163-c65b95e0.jpg,Twilight,Day,93.0
2e3e86fd-57679e0c.jpg,Twilight,Day,123.0
2e40dcb9-b1698602.jpg,Night,Twilight,60.0
2e45d7c5-02f5264c.jpg,Day,Night,45.0
2e489f81-548d28c9.jpg,Night,Twilight,66.0
2e489f81-fbab5b8e.jpg,Night,Day,71.0
2e4ba639-cb47a4e6.jpg,Day,Night,39.0
2e50af91-66565022.jpg,Twilight,Day,91.0
2e598e8d-0e13f1db.jpg,Twilight,Day,80.0
2e598e8d-ab82f42e.jpg,Twilight,Day,122.0
2e5a3ced-c7603d0d.jpg,Twilight,Night,55.0
2e5f879d-d135d5c2.jpg,Twilight,Day,92.0
2e6c55f9-d8d9ddfb.jpg,Twilight,Day,84.0
2e6fadfc-70a10a74.jpg,Twilight,Day,88.0
2e7ae52d-5ee74e5f.jpg,Night,Day,74.0
2e7b727b-f6b5694b.jpg,Night,Twilight,61.0
2e7cbf8e-ca242169.jpg,Twilight,Day,91.0
2e7d26f3-6550133d.jpg,Night,Day,69.0
2e847852-84ffd6b8.jpg,Twilight,Day,71.0
2e864b00-4ccc5855.jpg,Day,Twilight,65.0
2e86d40d-1925fd44.jpg,Twilight,Day,74.0
2e87bbe7-2e281232.jpg,Twilight,Day,103.0
2e87bbe7-931b8792.jpg,Twilight,Day,94.0
2e96598e-34ada001.jpg,Twilight,Day,77.0
2e9bf5eb-42de7bf8.jpg,Day,Night,22.0
2ea39826-d1d485e4.jpg,Twilight,Day,96.0
2ea7ca3d-83a517c3.jpg,Twilight,Day,80.0
2ea7ca3d-f8fb4ca3.jpg,Twilight,Day,93.0
2ed157fc-7fa7bbee.jpg,Twilight,Day,123.0
2edb1306-cd200794.jpg,Twilight,Day,102.0
2edb863b-ca423b45.jpg,Night,Day,87.0
2ee0c1b2-eb5ebbe6.jpg,Twilight,Night,47.0
2ee2ddea-eec61a74.jpg,Twilight,Day,98.0
2ee685e2-ffccd3eb.jpg,Day,Night,42.0
2ee9ee70-0cac5b83.jpg,Twilight,Day,90.0
2eeb3187-9e1f5df1.jpg,Twilight,Day,88.0
2eec7a7b-a99c01c0.jpg,Twilight,Day,145.0
2eec7a7b-fa31c5d6.jpg,Twilight,Day,74.0
2ef8b80b-3434abe3.jpg,Twilight,Day,98.0
2efd46af-f60f4b18.jpg,Day,Night,49.0
2f07dec7-4a0002f4.jpg,Twilight,Day,84.0
2f0bcb89-4269827a.jpg,Twilight,Day,98.0
2f0c1f5f-2e8dcba6.jpg,Twilight,Night,57.0
2f117fe3-73f92283.jpg,Night,Twilight,64.0
2f17cfc3-19bfdf0b.jpg,Twilight,Day,108.0
2f1e804a-c7e887cf.jpg,Twilight,Day,113.0
2f1f5dd9-4dd1d1d6.jpg,Night,Twilight,64.0
2f211ce7-01d0add4.jpg,Twilight,Day,82.0
2f2499f9-e487ba5a.jpg,Twilight,Day,90.0
2f26b25d-3de74369.jpg,Night,Day,80.0
2f293b1a-7c6363d0.jpg,Night,Day,73.0
2f30d082-ae751abd.jpg,Twilight,Day,89.0
2f450b89-7766f530.jpg,Twilight,Day,74.0
2f45c868-4399445f.jpg,Twilight,Day,78.0
2f490207-c57ee023.jpg,Twilight,Day,86.0
2f5469ca-0924a2fd.jpg,Twilight,Day,80.0
2f5469ca-72e5044e.jpg,Twilight,Day,110.0
2f5cdc98-3e06b29c.jpg,Day,Twilight,63.0
2f6f1ef9-8a34a62b.jpg,Twilight,Day,88.0
2f7848b9-045e73d3.jpg,Twilight,Day,95.0
2f78a740-04e99765.jpg,Night,Twilight,65.0
2f805c04-a20c2fd6.jpg,Twilight,Day,92.0
2f813786-eabd7e2b.jpg,Twilight,Day,101.0
2f8c93a6-e4cb07b8.jpg,Night,Twilight,64.0
2f9089a1-e8fe5264.jpg,Twilight,Night,28.0
2f97ca3c-51a748f6.jpg,Night,Day,74.0
2f97ca3c-e70f7c06.jpg,Night,Twilight,63.0
2f97ca3c-fcf4787b.jpg,Twilight,Day,98.0
2f97ca3c-ff753fe9.jpg,Night,Twilight,61.0
2fa619b6-41d1fd2c.jpg,Day,Night,60.0
2fa619b6-ee8f5d6c.jpg,Twilight,Day,106.0
2faba7d4-bec2d8b4.jpg,Day,Twilight,66.0
2fac89c0-646c7f41.jpg,Twilight,Day,86.0
2fb64dcd-0e8010d0.jpg,Night,Day,127.0
2fb64dcd-60c93711.jpg,Twilight,Day,121.0
2fb64dcd-e23b861a.jpg,Twilight,Day,97.0
2fc7852e-e73e230a.jpg,Night,Twilight,65.0
2fc878d7-e6704b4f.jpg,Twilight,Day,87.0
2fc9ad1e-0b2f7154.jpg,Twilight,Day,78.0
2fccf1bf-77c22d56.jpg,Night,Day,85.0
2fcf91ff-c65f1dfb.jpg,Twilight,Day,88.0
2fd09da8-79710b55.jpg,Twilight,Day,136.0
2fd43662-6d86a1bb.jpg,Day,Twilight,62.0
2fd79f6e-8348aac9.jpg,Twilight,Night,49.0
2fdcceaa-2a4fe380.jpg,Day,Twilight,67.0
2fe7d40b-d25348fb.jpg,Twilight,Day,93.0
2fe8c6a4-53667a23.jpg,Twilight,Day,74.0
2ff69cf9-716658ad.jpg,Twilight,Day,127.0
2ffb59b3-54477575.jpg,Night,Day,84.0
2ffeb6fe-319d2e74.jpg,Day,Twilight,62.0
300629e2-9105e409.jpg,Night,Day,114.0
300f18e4-19482c87.jpg,Night,Day,78.0
300f18e4-d2e68a2e.jpg,Night,Twilight,67.0
30149ff6-d8d2d780.jpg,Twilight,Day,80.0
30168ef2-eab70aac.jpg,Twilight,Night,41.0
302e431c-227244ee.jpg,Day,Twilight,68.0
3033fc21-85d6d9d5.jpg,Twilight,Day,81.0
303e9fa3-2d4e9a78.jpg,Twilight,Day,91.0
3043475a-577b8dfe.jpg,Twilight,Night,31.0
3043475a-d1e03009.jpg,Twilight,Night,52.0
307ce959-cdb0e2f3.jpg,Twilight,Day,109.0
309a7382-d03fca5e.jpg,Twilight,Day,78.0
30a71f21-2191ee1f.jpg,Night,Day,103.0
30b16a45-cddd32f9.jpg,Day,Twilight,68.0
30b6e326-e92e4695.jpg,Twilight,Day,83.0
30be4575-69161fa6.jpg,Twilight,Day,135.0
30be4575-839af28f.jpg,Twilight,Day,107.0
30d12c3e-9856983a.jpg,Twilight,Day,78.0
30d7c26f-16776ef4.jpg,Twilight,Day,82.0
30d7c26f-88fbb938.jpg,Twilight,Day,75.0
30db227a-0c8224c4.jpg,Night,Twilight,67.0
30db74a7-1d7fe908.jpg,Twilight,Day,142.0
30dbe391-2411b4b8.jpg,Twilight,Day,77.0
30dcfe0a-9534ac66.jpg,Twilight,Day,79.0
30e15d31-19ebc1be.jpg,Twilight,Day,107.0
30e40da5-6033cbdc.jpg,Twilight,Day,91.0
30e40da5-71352a76.jpg,Twilight,Day,102.0
30ec7afc-da702ec5.jpg,Twilight,Day,92.0
30f0a60b-df3d8284.jpg,Night,Day,72.0
30f47755-32a0e545.jpg,Twilight,Day,85.0
30f5542e-82d8ee52.jpg,Night,Twilight,65.0
30f81e5a-fd4b6c11.jpg,Night,Twilight,64.0
30fe07fb-34cc148c.jpg,Twilight,Day,84.0
3103a667-902fa089.jpg,Twilight,Day,100.0
3103e438-2aa1fd29.jpg,Day,Night,25.0
310da262-d63d1748.jpg,Twilight,Day,116.0
310e749e-f91ae537.jpg,Twilight,Day,79.0
3120c791-85d43da3.jpg,Twilight,Day,92.0
3135a355-3adfcb47.jpg,Twilight,Day,88.0
3135d05b-7cdfaffb.jpg,Twilight,Day,78.0
313f7296-1e164154.jpg,Twilight,Day,91.0
3143da7b-b56cff73.jpg,Night,Twilight,65.0
3146bfe6-b770c84f.jpg,Twilight,Day,96.0
315dd013-bfb8c030.jpg,Twilight,Day,113.0
315dd013-c509443c.jpg,Twilight,Day,80.0
316fc6f3-aa8bed06.jpg,Night,Twilight,66.0
317be1fd-a8b5f6ee.jpg,Twilight,Day,84.0
317f1793-22620efa.jpg,Night,Day,79.0
3183dff9-c7ac29b2.jpg,Twilight,Day,123.0
3187900a-92347068.jpg,Twilight,Day,83.0
31937192-8bb275f7.jpg,Night,Day,69.0
319e215a-3674422e.jpg,Twilight,Day,90.0
31a229e4-6392cc79.jpg,Twilight,Day,104.0
31a66974-64789a94.jpg,Twilight,Day,130.0
31a912d2-3f3d12ba.jpg,Twilight,Day,74.0
31af0dc8-06f874f0.jpg,Twilight,Day,93.0
31c6e31c-b6e497af.jpg,Twilight,Day,107.0
31c82271-a98ffc7f.jpg,Twilight,Day,100.0
31cd916b-641323cc.jpg,Twilight,Day,73.0
31cf6eba-3c2be4c8.jpg,Twilight,Day,103.0
31d2734d-278291c7.jpg,Twilight,Day,82.0
31df2524-1623f223.jpg,Twilight,Day,88.0
31e9ed0f-8b1a0575.jpg,Twilight,Day,80.0
31f600a8-cc1b62bc.jpg,Twilight,Day,91.0
31f9238d-ffc8a0a3.jpg,Twilight,Day,93.0
32109044-496bb3ea.jpg,Twilight,Day,91.0
321877a3-fde3a849.jpg,Night,Day,73.0
3218a91a-ab013f25.jpg,Twilight,Day,87.0
3218a91a-d07008d5.jpg,Day,Night,57.0
322452f4-c0f6a937.jpg,Twilight,Day,80.0
3224bf75-f5df6b65.jpg,Night,Twilight,63.0
32261703-2a8fbb58.jpg,Night,Twilight,67.0
322649f0-bb8bc0ef.jpg,Night,Day,74.0
3232e0fb-e77e1c45.jpg,Twilight,Day,70.0
323a3e5f-4294ae75.jpg,Night,Day,97.0
323b6f9f-bd9439e7.jpg,Night,Day,110.0
324424ef-5a6e1b8e.jpg,Night,Day,89.0
3255f46b-e33b2511.jpg,Twilight,Night,57.0
325f4f9d-bf7a4a3f.jpg,Twilight,Day,87.0
3262196b-a043aaa4.jpg,Twilight,Day,121.0
327284f7-698ace1d.jpg,Twilight,Day,80.0
328027b9-ee4650dc.jpg,Day,Night,38.0
3286411b-4e92746b.jpg,Twilight,Day,109.0
32915c03-00731b36.jpg,Night,Twilight,61.0
3299c2a0-b1fe7eba.jpg,Twilight,Day,105.0
329a78c2-2a2c27f6.jpg,Twilight,Day,100.0
32a239b7-95783d42.jpg,Night,Day,77.0
32a32c80-5e87a362.jpg,Twilight,Day,100.0
32a32c80-f2497096.jpg,Twilight,Day,89.0
32a77bc9-cc9f106a.jpg,Twilight,Day,83.0
32ac9008-710b0d2a.jpg,Twilight,Day,90.0
32b8fc83-e3a02980.jpg,Twilight,Night,48.0
32bb3579-c8ebc075.jpg,Night,Day,74.0
32bfbaa4-f216174c.jpg,Twilight,Day,79.0
32bfe901-8d7d316a.jpg,Night,Day,79.0
32ce9117-04f73272.jpg,Night,Day,72.0
32cf0c44-670283f0.jpg,Day,Twilight,66.0
32d0c984-dbad3480.jpg,Twilight,Day,94.0
32e110e5-e149b20f.jpg,Night,Twilight,63.0
32e2d982-15e068cb.jpg,Twilight,Day,72.0
32e9754a-c29ee4ed.jpg,Night,Day,74.0
32e9754a-e9aab5f0.jpg,Day,Night,34.0
32f19445-a7963f48.jpg,Twilight,Day,99.0
330932a0-5dc8abd0.jpg,Twilight,Day,87.0
33136bce-10533746.jpg,Twilight,Day,88.0
33136bce-c9a32f16.jpg,Twilight,Day,91.0
331faf2b-fb5b7327.jpg,Twilight,Night,54.0
332351b2-c8f2b7a5.jpg,Night,Twilight,62.0
332e740f-91009e42.jpg,Twilight,Day,90.0
332e740f-ce947e46.jpg,Twilight,Day,82.0
3335e32b-d9fab7f9.jpg,Twilight,Night,26.0
334a5532-626459bd.jpg,Twilight,Day,109.0
334adaf8-1619f729.jpg,Twilight,Day,80.0
334adaf8-a2967b89.jpg,Twilight,Day,101.0
334adaf8-b57e30c1.jpg,Day,Twilight,64.0
334c69dc-b068e653.jpg,Night,Day,89.0
334db558-997562c1.jpg,Night,Day,69.0
33511794-1da89e1f.jpg,Night,Day,84.0
335aeee1-c8c399f1.jpg,Twilight,Day,97.0
3360c76f-62914806.jpg,Twilight,Night,57.0
33660f30-af3655ec.jpg,Night,Day,73.0
336d2e6a-79e82df6.jpg,Twilight,Day,104.0
336d2e6a-8365222d.jpg,Twilight,Day,85.0
336ebb9c-5acb176b.jpg,Twilight,Day,88.0
3374e48f-233908f3.jpg,Twilight,Day,79.0
33751257-da99637b.jpg,Twilight,Day,88.0
337745ff-6b26e42d.jpg,Night,Twilight,63.0
337b6a74-2cefdbae.jpg,Twilight,Day,84.0
338304db-80c85d1c.jpg,Twilight,Day,88.0
33883f58-c2143c9d.jpg,Twilight,Day,122.0
339b86e3-83ae1af8.jpg,Night,Day,73.0
33a92645-c761d402.jpg,Twilight,Day,98.0
33ac7be1-656dfb40.jpg,Day,Twilight,65.0
33ac8cb2-7961b951.jpg,Twilight,Day,92.0
33af4b43-61e90aee.jpg,Night,Twilight,61.0
33af9f8a-e3e28193.jpg,Twilight,Day,91.0
33b2dfd3-2c40eb25.jpg,Twilight,Day,86.0
33ba8395-14f674b4.jpg,Night,Day,86.0
33be4e3b-16451053.jpg,Twilight,Day,91.0
33c2f246-d240b10d.jpg,Night,Twilight,67.0
33c6c525-af720a44.jpg,Twilight,Day,85.0
33d98049-771ac3f0.jpg,Day,Night,55.0
33e1f4cc-d37c09ea.jpg,Twilight,Day,75.0
33fc20c1-7d284c3a.jpg,Twilight,Day,76.0
33fd1ff0-282a3b05.jpg,Twilight,Day,93.0
3404ade9-c97d9dae.jpg,Twilight,Day,104.0
340553b3-aff8bcc5.jpg,Day,Night,26.0
341e1634-2bf5e973.jpg,Night,Day,73.0
342cf91d-e94af5a4.jpg,Twilight,Day,76.0
3430a5e6-00ec38d2.jpg,Day,Night,33.0
34388031-cb06ab9e.jpg,Night,Twilight,60.0
34395fb1-ab76797c.jpg,Twilight,Day,103.0
344e5ae8-1548141b.jpg,Twilight,Day,73.0
344e5ae8-e0288868.jpg,Twilight,Day,79.0
34659bac-a594b6c8.jpg,Twilight,Day,88.0
346689d8-f6537853.jpg,Twilight,Day,100.0
3468627a-e68f729d.jpg,Night,Day,80.0
3484a61a-ad5544c8.jpg,Night,Day,74.0
348c187f-5a4a79bf.jpg,Night,Twilight,67.0
